temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante
2018/19,Apertura,14,2018-10-28,19:00,Club León,Puebla FC,0,4,False,,
2018/19,Apertura,15,2018-11-02,19:00,Monarcas Morelia,UANL Tigres,0,2,False,,
2018/19,Apertura,15,2018-11-02,21:00,Puebla FC,Deportivo Guadalajara,2,2,False,,
2018/19,Apertura,15,2018-11-03,17:00,CF Pachuca,Club Necaxa,6,2,False,,
2018/19,Apertura,15,2018-11-03,19:00,CF América,Deportivo Toluca,1,1,False,,
2018/19,Apertura,15,2018-11-03,19:06,CF Monterrey,CD Veracruz,2,0,False,,
2018/19,Apertura,15,2018-11-03,21:00,Lobos BUAP,Club Tijuana,3,1,False,,
2018/19,Apertura,15,2018-11-04,12:00,Pumas UNAM,Cruz Azul,1,2,False,,
2018/19,Apertura,15,2018-11-04,16:00,Gallos Blancos,Santos Laguna,2,1,False,,
2018/19,Apertura,15,2018-11-04,18:00,Atlas Guadalajara,Club León,0,0,False,,
2018/19,Apertura,16,2018-11-09,19:00,CD Veracruz,Gallos Blancos,2,2,False,,
2018/19,Apertura,16,2018-11-09,21:00,Atlas Guadalajara,CF Pachuca,0,0,False,,
2018/19,Apertura,16,2018-11-10,17:00,Cruz Azul,Lobos BUAP,2,1,False,,
2018/19,Apertura,16,2018-11-10,19:00,Club León,Deportivo Guadalajara,0,1,False,,
2018/19,Apertura,16,2018-11-10,,UANL Tigres,Puebla FC,6,1,False,,
2018/19,Apertura,16,2018-11-10,21:00,Club Necaxa,CF Monterrey,1,1,False,,
2018/19,Apertura,16,2018-11-10,,Club Tijuana,Monarcas Morelia,2,3,False,,
2018/19,Apertura,16,2018-11-11,12:00,Deportivo Toluca,Pumas UNAM,0,1,False,,
2018/19,Apertura,16,2018-11-11,18:00,Santos Laguna,CF América,1,1,False,,
2018/19,Apertura,17,2018-11-23,19:00,Monarcas Morelia,Cruz Azul,0,2,False,,
2018/19,Apertura,17,2018-11-23,21:00,Puebla FC,Club Tijuana,0,0,False,,
2018/19,Apertura,17,2018-11-24,17:00,Gallos Blancos,Club Necaxa,1,0,False,,
2018/19,Apertura,17,2018-11-24,19:00,CF Pachuca,Club León,1,1,False,,
2018/19,Apertura,17,2018-11-24,,CF América,CD Veracruz,4,1,False,,
2018/19,Apertura,17,2018-11-24,21:00,Deportivo Guadalajara,UANL Tigres,0,1,False,,
2018/19,Apertura,17,2018-11-24,21:06,CF Monterrey,Atlas Guadalajara,3,1,False,,
2018/19,Apertura,17,2018-11-25,12:00,Pumas UNAM,Santos Laguna,1,1,False,,
2018/19,Apertura,17,2018-11-25,16:00,Lobos BUAP,Deportivo Toluca,2,0,False,,
2018/19,Apertura,17,2018-11-28,19:00,Gallos Blancos,Cruz Azul,0,2,False,,
2018/19,Apertura,17,2018-11-28,21:06,CF Monterrey,Santos Laguna,1,0,False,,
2018/19,Apertura,17,2018-11-29,19:00,Deportivo Toluca,CF América,2,2,False,,
2018/19,Apertura,17,2018-11-29,21:00,UANL Tigres,Pumas UNAM,2,1,False,,
2018/19,Apertura,17,2018-12-01,19:00,Cruz Azul,Gallos Blancos,1,1,False,,
2018/19,Apertura,17,2018-12-01,21:00,Santos Laguna,CF Monterrey,0,2,False,,
2018/19,Apertura,17,2018-12-02,12:00,Pumas UNAM,UANL Tigres,3,1,False,,
2018/19,Apertura,17,2018-12-02,18:30,CF América,Deportivo Toluca,3,2,False,,
2018/19,Apertura,17,2018-12-05,20:06,CF Monterrey,Cruz Azul,1,0,False,,
2018/19,Apertura,17,2018-12-06,20:45,Pumas UNAM,CF América,1,1,False,,
2018/19,Apertura,17,2018-12-08,19:00,Cruz Azul,CF Monterrey,1,0,False,,
2018/19,Apertura,17,2018-12-09,18:45,CF América,Pumas UNAM,6,1,False,,
2018/19,Apertura,17,2018-12-13,20:30,CF América,Cruz Azul,0,0,False,,
2018/19,Apertura,17,2018-12-16,18:30,Cruz Azul,CF América,0,2,False,,
2018/19,Clausura,1,2019-01-04,19:00,Monarcas Morelia,Deportivo Toluca,1,3,False,,
2018/19,Clausura,1,2019-01-04,21:00,Puebla FC,Cruz Azul,1,1,False,,
2018/19,Clausura,1,2019-01-05,17:00,Gallos Blancos,Atlas Guadalajara,1,2,False,,
2018/19,Clausura,1,2019-01-05,17:06,CF Monterrey,CF Pachuca,5,0,False,,
2018/19,Clausura,1,2019-01-05,19:06,Club León,UANL Tigres,2,2,False,,
2018/19,Clausura,1,2019-01-05,21:00,Deportivo Guadalajara,Club Tijuana,2,0,False,,
2018/19,Clausura,1,2019-01-06,12:00,Pumas UNAM,CD Veracruz,0,0,False,,
2018/19,Clausura,1,2019-01-06,16:00,Lobos BUAP,Santos Laguna,2,0,False,,
2018/19,Clausura,1,2019-03-05,20:45,CF América,Club Necaxa,1,3,False,,
2018/19,Clausura,2,2019-01-11,19:00,CD Veracruz,Lobos BUAP,0,1,False,,
2018/19,Clausura,2,2019-01-11,21:00,Atlas Guadalajara,CF América,1,2,False,,
2018/19,Clausura,2,2019-01-12,17:00,CF Monterrey,Club León,2,2,False,,
2018/19,Clausura,2,2019-01-12,19:00,Cruz Azul,Deportivo Guadalajara,0,1,False,,
2018/19,Clausura,2,2019-01-12,19:06,CF Pachuca,Gallos Blancos,3,0,False,,
2018/19,Clausura,2,2019-01-12,21:00,Club Necaxa,Pumas UNAM,2,1,False,,
2018/19,Clausura,2,2019-01-12,,Club Tijuana,UANL Tigres,0,3,False,,
2018/19,Clausura,2,2019-01-13,12:00,Deportivo Toluca,Puebla FC,2,0,False,,
2018/19,Clausura,2,2019-01-13,18:00,Santos Laguna,Monarcas Morelia,1,0,False,,
2018/19,Clausura,3,2019-01-18,21:00,Monarcas Morelia,CD Veracruz,2,0,False,,
2018/19,Clausura,3,2019-01-18,,Puebla FC,Santos Laguna,1,1,False,,
2018/19,Clausura,3,2019-01-19,17:00,Gallos Blancos,CF Monterrey,1,2,False,,
2018/19,Clausura,3,2019-01-19,19:00,CF América,CF Pachuca,3,0,False,,
2018/19,Clausura,3,2019-01-19,21:00,UANL Tigres,Cruz Azul,0,1,False,,
2018/19,Clausura,3,2019-01-20,12:00,Pumas UNAM,Atlas Guadalajara,2,2,False,,
2018/19,Clausura,3,2019-01-20,16:00,Lobos BUAP,Club Necaxa,2,3,False,,
2018/19,Clausura,3,2019-01-20,18:30,Deportivo Guadalajara,Deportivo Toluca,1,0,False,,
2018/19,Clausura,3,2019-01-20,20:00,Club León,Club Tijuana,0,1,False,,
2018/19,Clausura,4,2019-01-25,19:00,CD Veracruz,Puebla FC,0,1,False,,
2018/19,Clausura,4,2019-01-25,21:00,Atlas Guadalajara,Lobos BUAP,3,1,False,,
2018/19,Clausura,4,2019-01-26,17:00,Cruz Azul,Club Tijuana,1,0,False,,
2018/19,Clausura,4,2019-01-26,,CF Monterrey,CF América,3,2,False,,
2018/19,Clausura,4,2019-01-26,19:00,CF Pachuca,Pumas UNAM,1,0,False,,
2018/19,Clausura,4,2019-01-26,21:00,Club Necaxa,Monarcas Morelia,0,0,False,,
2018/19,Clausura,4,2019-01-27,12:00,Deportivo Toluca,UANL Tigres,0,1,False,,
2018/19,Clausura,4,2019-01-27,16:00,Gallos Blancos,Club León,0,4,False,,
2018/19,Clausura,4,2019-01-27,18:06,Santos Laguna,Deportivo Guadalajara,1,0,False,,
2018/19,Clausura,5,2019-02-01,19:00,Monarcas Morelia,Atlas Guadalajara,1,2,False,,
2018/19,Clausura,5,2019-02-01,21:00,Puebla FC,Club Necaxa,1,4,False,,
2018/19,Clausura,5,2019-02-02,17:00,CF América,Gallos Blancos,2,0,False,,
2018/19,Clausura,5,2019-02-02,19:00,Club León,Cruz Azul,2,0,False,,
2018/19,Clausura,5,2019-02-02,,UANL Tigres,Santos Laguna,2,1,False,,
2018/19,Clausura,5,2019-02-02,21:06,Club Tijuana,Deportivo Toluca,2,0,False,,
2018/19,Clausura,5,2019-02-03,12:00,Pumas UNAM,CF Monterrey,1,1,False,,
2018/19,Clausura,5,2019-02-03,16:00,Lobos BUAP,CF Pachuca,1,1,False,,
2018/19,Clausura,5,2019-02-04,18:36,Deportivo Guadalajara,CD Veracruz,0,0,False,,
2018/19,Clausura,6,2019-02-08,19:00,CD Veracruz,UANL Tigres,0,2,False,,
2018/19,Clausura,6,2019-02-08,21:00,Atlas Guadalajara,Puebla FC,1,2,False,,
2018/19,Clausura,6,2019-02-09,17:00,CF Monterrey,Lobos BUAP,4,0,False,,
2018/19,Clausura,6,2019-02-09,,Gallos Blancos,Pumas UNAM,0,2,False,,
2018/19,Clausura,6,2019-02-09,19:00,CF América,Club León,0,3,False,,
2018/19,Clausura,6,2019-02-09,,CF Pachuca,Monarcas Morelia,2,0,False,,
2018/19,Clausura,6,2019-02-09,21:00,Club Necaxa,Deportivo Guadalajara,3,3,False,,
2018/19,Clausura,6,2019-02-10,12:00,Deportivo Toluca,Cruz Azul,1,1,False,,
2018/19,Clausura,6,2019-02-10,18:00,Santos Laguna,Club Tijuana,1,1,False,,
2018/19,Clausura,7,2019-02-15,19:00,Monarcas Morelia,CF Monterrey,2,3,False,,
2018/19,Clausura,7,2019-02-15,21:00,Puebla FC,CF Pachuca,1,1,False,,
2018/19,Clausura,7,2019-02-15,21:06,Club Tijuana,CD Veracruz,3,0,False,,
2018/19,Clausura,7,2019-02-16,17:00,Cruz Azul,Santos Laguna,1,2,False,,
2018/19,Clausura,7,2019-02-16,19:00,Club León,Deportivo Toluca,3,0,False,,
2018/19,Clausura,7,2019-02-16,,UANL Tigres,Club Necaxa,3,2,False,,
2018/19,Clausura,7,2019-02-16,21:00,Deportivo Guadalajara,Atlas Guadalajara,3,0,False,,
2018/19,Clausura,7,2019-02-17,12:00,Pumas UNAM,CF América,1,0,False,,
2018/19,Clausura,7,2019-02-17,16:00,Lobos BUAP,Gallos Blancos,3,1,False,,
2018/19,Clausura,8,2019-02-22,21:00,CD Veracruz,Cruz Azul,1,1,False,,
2018/19,Clausura,8,2019-02-22,,Atlas Guadalajara,UANL Tigres,0,1,False,,
2018/19,Clausura,8,2019-02-23,17:00,Gallos Blancos,Monarcas Morelia,3,0,False,,
2018/19,Clausura,8,2019-02-23,19:00,CF América,Lobos BUAP,3,0,False,,
2018/19,Clausura,8,2019-02-23,,CF Monterrey,Puebla FC,0,0,False,,
2018/19,Clausura,8,2019-02-23,21:00,Club Necaxa,Club Tijuana,1,2,False,,
2018/19,Clausura,8,2019-02-23,,CF Pachuca,Deportivo Guadalajara,3,1,False,,
2018/19,Clausura,8,2019-02-24,12:00,Pumas UNAM,Club León,1,3,False,,
2018/19,Clausura,8,2019-02-24,18:06,Santos Laguna,Deportivo Toluca,4,0,False,,
2018/19,Clausura,9,2019-03-01,21:00,Monarcas Morelia,CF América,2,2,False,,
2018/19,Clausura,9,2019-03-01,,Club Tijuana,Atlas Guadalajara,3,1,False,,
2018/19,Clausura,9,2019-03-02,17:00,Cruz Azul,Club Necaxa,2,1,False,,
2018/19,Clausura,9,2019-03-02,19:00,Club León,Santos Laguna,3,0,False,,
2018/19,Clausura,9,2019-03-02,,UANL Tigres,CF Pachuca,3,0,False,,
2018/19,Clausura,9,2019-03-02,21:00,Deportivo Guadalajara,CF Monterrey,0,2,False,,
2018/19,Clausura,9,2019-03-03,12:00,Deportivo Toluca,CD Veracruz,3,1,False,,
2018/19,Clausura,9,2019-03-03,16:00,Lobos BUAP,Pumas UNAM,2,1,False,,
2018/19,Clausura,9,2019-03-04,20:00,Puebla FC,Gallos Blancos,1,0,False,,
2018/19,Clausura,10,2019-03-08,19:00,CD Veracruz,Santos Laguna,2,2,False,,
2018/19,Clausura,10,2019-03-08,21:00,Atlas Guadalajara,Cruz Azul,0,2,False,,
2018/19,Clausura,10,2019-03-09,17:00,CF Pachuca,Club Tijuana,4,0,False,,
2018/19,Clausura,10,2019-03-09,19:00,CF América,Puebla FC,1,0,False,,
2018/19,Clausura,10,2019-03-09,,CF Monterrey,UANL Tigres,1,1,False,,
2018/19,Clausura,10,2019-03-09,21:00,Club Necaxa,Deportivo Toluca,1,1,False,,
2018/19,Clausura,10,2019-03-09,,Gallos Blancos,Deportivo Guadalajara,0,0,False,,
2018/19,Clausura,10,2019-03-10,12:00,Pumas UNAM,Monarcas Morelia,2,2,False,,
2018/19,Clausura,10,2019-03-10,16:00,Lobos BUAP,Club León,0,1,False,,
2018/19,Clausura,11,2019-03-15,19:00,Monarcas Morelia,Lobos BUAP,1,1,False,,
2018/19,Clausura,11,2019-03-15,21:00,Puebla FC,Pumas UNAM,1,0,False,,
2018/19,Clausura,11,2019-03-16,17:00,Cruz Azul,CF Pachuca,4,1,False,,
2018/19,Clausura,11,2019-03-16,19:00,Deportivo Guadalajara,CF América,0,2,False,,
2018/19,Clausura,11,2019-03-16,21:00,UANL Tigres,Gallos Blancos,4,1,False,,
2018/19,Clausura,11,2019-03-16,21:06,Club Tijuana,CF Monterrey,1,0,False,,
2018/19,Clausura,11,2019-03-17,12:00,Deportivo Toluca,Atlas Guadalajara,2,0,False,,
2018/19,Clausura,11,2019-03-17,18:06,Santos Laguna,Club Necaxa,1,2,False,,
2018/19,Clausura,11,2019-03-17,20:00,Club León,CD Veracruz,2,0,False,,
2018/19,Clausura,12,2019-03-29,19:00,Monarcas Morelia,Club León,2,3,False,,
2018/19,Clausura,12,2019-03-29,21:00,Atlas Guadalajara,Santos Laguna,1,0,False,,
2018/19,Clausura,12,2019-03-30,17:00,Gallos Blancos,Club Tijuana,1,0,False,,
2018/19,Clausura,12,2019-03-30,19:00,CF América,UANL Tigres,3,0,False,,
2018/19,Clausura,12,2019-03-30,,CF Pachuca,Deportivo Toluca,3,2,False,,
2018/19,Clausura,12,2019-03-30,21:00,CF Monterrey,Cruz Azul,2,2,False,,
2018/19,Clausura,12,2019-03-30,,Club Necaxa,CD Veracruz,2,0,False,,
2018/19,Clausura,12,2019-03-31,12:00,Pumas UNAM,Deportivo Guadalajara,2,1,False,,
2018/19,Clausura,12,2019-03-31,16:00,Lobos BUAP,Puebla FC,0,4,False,,
2018/19,Clausura,13,2019-04-05,19:00,CD Veracruz,Atlas Guadalajara,0,1,False,,
2018/19,Clausura,13,2019-04-05,21:00,Puebla FC,Monarcas Morelia,1,1,False,,
2018/19,Clausura,13,2019-04-06,17:06,Cruz Azul,Gallos Blancos,3,0,False,,
2018/19,Clausura,13,2019-04-06,19:00,Club León,Club Necaxa,2,1,False,,
2018/19,Clausura,13,2019-04-06,,UANL Tigres,Pumas UNAM,2,0,False,,
2018/19,Clausura,13,2019-04-06,21:00,Deportivo Guadalajara,Lobos BUAP,0,1,False,,
2018/19,Clausura,13,2019-04-06,21:06,Club Tijuana,CF América,3,2,False,,
2018/19,Clausura,13,2019-04-07,12:00,Deportivo Toluca,CF Monterrey,5,1,False,,
2018/19,Clausura,13,2019-04-07,18:06,Santos Laguna,CF Pachuca,0,0,False,,
2018/19,Clausura,14,2019-04-12,21:00,Puebla FC,Club León,0,3,False,,
2018/19,Clausura,14,2019-04-12,,Atlas Guadalajara,Club Necaxa,1,2,False,,
2018/19,Clausura,14,2019-04-13,17:00,Gallos Blancos,Deportivo Toluca,0,0,False,,
2018/19,Clausura,14,2019-04-13,19:00,CF Pachuca,CD Veracruz,9,2,False,,
2018/19,Clausura,14,2019-04-13,21:00,Monarcas Morelia,Deportivo Guadalajara,1,0,False,,
2018/19,Clausura,14,2019-04-14,12:00,Pumas UNAM,Club Tijuana,1,0,False,,
2018/19,Clausura,14,2019-04-14,16:00,Lobos BUAP,UANL Tigres,0,3,False,,
2018/19,Clausura,14,2019-04-14,18:00,CF América,Cruz Azul,0,0,False,,
2018/19,Clausura,14,2019-04-14,20:30,CF Monterrey,Santos Laguna,4,0,False,,
2018/19,Clausura,15,2019-04-19,20:00,CD Veracruz,CF Monterrey,0,1,False,,
2018/19,Clausura,15,2019-04-19,21:06,Club Tijuana,Lobos BUAP,1,2,False,,
2018/19,Clausura,15,2019-04-20,17:00,Club Necaxa,CF Pachuca,2,2,False,,
2018/19,Clausura,15,2019-04-20,17:06,Club León,Atlas Guadalajara,5,2,False,,
2018/19,Clausura,15,2019-04-20,19:00,Cruz Azul,Pumas UNAM,2,1,False,,
2018/19,Clausura,15,2019-04-20,,UANL Tigres,Monarcas Morelia,3,3,False,,
2018/19,Clausura,15,2019-04-20,21:00,Deportivo Guadalajara,Puebla FC,1,3,False,,
2018/19,Clausura,15,2019-04-21,12:00,Deportivo Toluca,CF América,3,2,False,,
2018/19,Clausura,15,2019-04-21,18:06,Santos Laguna,Gallos Blancos,2,1,False,,
2018/19,Clausura,16,2019-04-26,19:00,Puebla FC,UANL Tigres,1,1,False,,
2018/19,Clausura,16,2019-04-26,21:00,Monarcas Morelia,Club Tijuana,1,4,False,,
2018/19,Clausura,16,2019-04-27,17:00,CF Pachuca,Atlas Guadalajara,1,0,False,,
2018/19,Clausura,16,2019-04-27,19:00,CF América,Santos Laguna,1,0,False,,
2018/19,Clausura,16,2019-04-27,,CF Monterrey,Club Necaxa,2,2,False,,
2018/19,Clausura,16,2019-04-27,21:00,Deportivo Guadalajara,Club León,2,1,False,,
2018/19,Clausura,16,2019-04-28,12:00,Pumas UNAM,Deportivo Toluca,2,2,False,,
2018/19,Clausura,16,2019-04-28,16:00,Lobos BUAP,Cruz Azul,1,4,False,,
2018/19,Clausura,16,2019-04-28,18:00,Gallos Blancos,CD Veracruz,2,1,False,,
2018/19,Clausura,17,2019-05-03,21:00,CD Veracruz,CF América,0,2,False,,
2018/19,Clausura,17,2019-05-04,17:00,Cruz Azul,Monarcas Morelia,1,1,False,,
2018/19,Clausura,17,2019-05-04,19:00,Club León,CF Pachuca,2,1,False,,
2018/19,Clausura,17,2019-05-04,,UANL Tigres,Deportivo Guadalajara,2,1,False,,
2018/19,Clausura,17,2019-05-04,21:00,Club Necaxa,Gallos Blancos,1,0,False,,
2018/19,Clausura,17,2019-05-04,21:06,Club Tijuana,Puebla FC,4,0,False,,
2018/19,Clausura,17,2019-05-05,12:00,Deportivo Toluca,Lobos BUAP,4,0,False,,
2018/19,Clausura,17,2019-05-05,16:00,Atlas Guadalajara,CF Monterrey,2,0,False,,
2018/19,Clausura,17,2019-05-05,18:06,Santos Laguna,Pumas UNAM,5,2,False,,
2018/19,Clausura,17,2019-05-08,19:00,CF Pachuca,UANL Tigres,1,1,False,,
2018/19,Clausura,17,2019-05-08,21:06,Club Tijuana,Club León,1,3,False,,
2018/19,Clausura,17,2019-05-09,19:00,Club Necaxa,CF Monterrey,1,0,False,,
2018/19,Clausura,17,2019-05-09,21:05,CF América,Cruz Azul,3,1,False,,
2018/19,Clausura,17,2019-05-11,19:00,UANL Tigres,CF Pachuca,1,1,False,,
2018/19,Clausura,17,2019-05-11,21:06,Club León,Club Tijuana,2,1,False,,
2018/19,Clausura,17,2019-05-12,18:10,Cruz Azul,CF América,1,0,False,,
2018/19,Clausura,17,2019-05-12,20:00,CF Monterrey,Club Necaxa,1,0,False,,
2018/19,Clausura,17,2019-05-15,21:06,CF Monterrey,UANL Tigres,1,0,False,,
2018/19,Clausura,17,2019-05-16,20:30,CF América,Club León,0,1,False,,
2018/19,Clausura,17,2019-05-18,19:00,UANL Tigres,CF Monterrey,1,0,False,,
2018/19,Clausura,17,2019-05-19,20:06,Club León,CF América,0,1,False,,
2018/19,Clausura,17,2019-05-23,20:45,UANL Tigres,Club León,1,0,False,,
2018/19,Clausura,17,2019-05-26,20:06,Club León,UANL Tigres,0,0,False,,
2019/20,Apertura,1,2019-07-19,19:00,Puebla FC,Club Tijuana,1,3,False,,
2019/20,Apertura,1,2019-07-19,21:45,Atlas Guadalajara,FC Juárez,1,0,False,,
2019/20,Apertura,1,2019-07-20,17:00,Atlético San Luis,Pumas UNAM,0,2,False,,
2019/20,Apertura,1,2019-07-20,,CF Pachuca,Club León,1,3,False,,
2019/20,Apertura,1,2019-07-20,19:05,CF América,CF Monterrey,4,2,False,,
2019/20,Apertura,1,2019-07-20,21:00,UANL Tigres,Monarcas Morelia,4,2,False,,
2019/20,Apertura,1,2019-07-20,,Club Necaxa,Cruz Azul,0,0,False,,
2019/20,Apertura,1,2019-07-21,12:00,Deportivo Toluca,Gallos Blancos,0,2,False,,
2019/20,Apertura,1,2019-07-21,18:45,Santos Laguna,Deportivo Guadalajara,3,0,False,,
2019/20,Apertura,2,2019-07-26,19:00,Monarcas Morelia,Atlas Guadalajara,0,1,False,,
2019/20,Apertura,2,2019-07-26,21:00,CD Veracruz,CF Pachuca,3,3,False,,
2019/20,Apertura,2,2019-07-27,19:00,Club León,CF América,0,0,False,,
2019/20,Apertura,2,2019-07-27,21:00,Cruz Azul,Deportivo Toluca,1,1,False,,
2019/20,Apertura,2,2019-07-27,21:06,Club Tijuana,Gallos Blancos,1,1,False,,
2019/20,Apertura,2,2019-07-28,12:00,Pumas UNAM,Club Necaxa,2,0,False,,
2019/20,Apertura,2,2019-07-28,17:00,Atlético San Luis,CF Monterrey,1,0,False,,
2019/20,Apertura,2,2019-07-28,18:45,Santos Laguna,FC Juárez,3,0,False,,
2019/20,Apertura,2,2019-07-28,19:00,Deportivo Guadalajara,UANL Tigres,2,0,False,,
2019/20,Apertura,3,2019-08-02,19:00,Puebla FC,Deportivo Guadalajara,1,1,False,,
2019/20,Apertura,3,2019-08-02,21:00,Atlas Guadalajara,Santos Laguna,1,2,False,,
2019/20,Apertura,3,2019-08-03,17:00,Gallos Blancos,Cruz Azul,3,0,False,,
2019/20,Apertura,3,2019-08-03,19:00,CF América,Club Tijuana,3,1,False,,
2019/20,Apertura,3,2019-08-03,,CF Pachuca,Monarcas Morelia,1,2,False,,
2019/20,Apertura,3,2019-08-03,21:05,Club Necaxa,CD Veracruz,7,0,False,,
2019/20,Apertura,3,2019-08-03,21:06,CF Monterrey,Club León,3,2,False,,
2019/20,Apertura,3,2019-08-04,12:00,Pumas UNAM,UANL Tigres,0,1,False,,
2019/20,Apertura,3,2019-08-04,19:00,FC Juárez,Deportivo Toluca,2,0,False,,
2019/20,Apertura,4,2019-08-09,19:00,Monarcas Morelia,CF Monterrey,0,1,False,,
2019/20,Apertura,4,2019-08-09,21:00,CD Veracruz,Atlas Guadalajara,1,2,False,,
2019/20,Apertura,4,2019-08-09,21:06,Club Tijuana,Pumas UNAM,1,0,False,,
2019/20,Apertura,4,2019-08-10,17:00,Gallos Blancos,CF Pachuca,2,1,False,,
2019/20,Apertura,4,2019-08-10,,Cruz Azul,FC Juárez,2,0,False,,
2019/20,Apertura,4,2019-08-10,19:00,UANL Tigres,Club Necaxa,3,1,False,,
2019/20,Apertura,4,2019-08-10,21:05,Deportivo Guadalajara,Atlético San Luis,3,0,False,,
2019/20,Apertura,4,2019-08-11,12:00,Deportivo Toluca,CF América,0,1,False,,
2019/20,Apertura,4,2019-08-11,18:45,Santos Laguna,Puebla FC,4,1,False,,
2019/20,Apertura,5,2019-08-16,19:00,Puebla FC,CF Pachuca,0,4,False,,
2019/20,Apertura,5,2019-08-16,21:00,Atlas Guadalajara,Cruz Azul,1,3,False,,
2019/20,Apertura,5,2019-08-17,17:00,Atlético San Luis,UANL Tigres,1,1,False,,
2019/20,Apertura,5,2019-08-17,19:00,Club León,Deportivo Guadalajara,4,3,False,,
2019/20,Apertura,5,2019-08-17,21:05,CF América,Monarcas Morelia,1,0,False,,
2019/20,Apertura,5,2019-08-17,21:06,CF Monterrey,Deportivo Toluca,2,0,False,,
2019/20,Apertura,5,2019-08-18,12:00,Pumas UNAM,CD Veracruz,2,0,False,,
2019/20,Apertura,5,2019-08-18,17:00,Club Necaxa,Santos Laguna,3,0,False,,
2019/20,Apertura,5,2019-08-18,19:00,FC Juárez,Gallos Blancos,0,2,False,,
2019/20,Apertura,6,2019-08-23,19:00,CD Veracruz,Atlético San Luis,1,2,False,,
2019/20,Apertura,6,2019-08-23,21:00,Monarcas Morelia,Pumas UNAM,2,0,False,,
2019/20,Apertura,6,2019-08-23,,Santos Laguna,CF Monterrey,2,1,False,,
2019/20,Apertura,6,2019-08-24,17:00,Gallos Blancos,Club León,0,4,False,,
2019/20,Apertura,6,2019-08-24,19:00,CF Pachuca,Atlas Guadalajara,3,1,False,,
